Online,Booking,Location,Cuisines,Restaurant_Type,Rating,Price
1,0,22,104,2,4.0,6.214608098422191
1,0,18,1545,2,2.8,5.703782474656201
0,0,27,1073,2,4.0,7.600902459542082
1,0,21,1485,4,3.8,6.396929655216146
1,0,40,654,2,3.6,5.703782474656201
1,0,44,2194,2,4.3,6.396929655216146
1,0,70,2008,2,3.6,5.991464547107982
0,0,58,1643,4,3.2,6.396929655216146
1,0,29,309,4,3.3,5.857933154483459
1,0,32,1511,2,3.9,6.396929655216146
1,0,63,953,2,3.2,6.907755278982137
1,1,3,1485,2,4.1,6.907755278982137
0,0,55,1565,2,3.0,5.857933154483459
1,0,6,421,4,3.6,6.214608098422191
1,0,63,774,2,3.7,6.802394763324311
0,0,12,1021,4,3.8,6.214608098422191
1,0,54,1216,2,4.0,5.298317366548036
1,0,58,988,3,4.0,6.214608098422191
0,0,73,1107,2,3.5,5.703782474656201
1,0,54,543,1,3.9,6.214608098422191
1,1,31,1765,2,3.8,7.090076835776092
0,0,45,1680,2,3.8,7.600902459542082
1,0,64,1068,4,3.7,5.298317366548036
0,0,36,654,2,3.1,5.703782474656201
0,0,20,110,2,3.9,6.396929655216146
0,0,44,591,1,4.4,6.396929655216146
0,0,31,966,3,4.0,5.991464547107982
1,0,31,1213,2,3.8,5.521460917862246
0,0,19,1758,2,2.8,5.991464547107982
0,0,35,1288,4,3.4,4.605170185988092
1,1,42,782,0,4.1,6.802394763324311
1,0,31,83,2,3.5,6.620073206530356
1,0,27,805,2,3.1,6.214608098422191
0,0,51,265,1,3.8,5.857933154483459
1,0,80,1485,4,3.4,5.703782474656201
1,0,46,221,3,4.0,6.214608098422191
1,0,9,204,3,3.3,5.521460917862246
1,0,3,43,2,3.7,6.396929655216146
1,0,46,725,4,4.1,6.620073206530356
0,0,2,498,1,3.4,5.991464547107982
1,0,68,196,1,4.1,6.551080335043404
0,0,6,2130,4,3.7,4.605170185988092
1,0,2,120,2,3.4,6.551080335043404
0,1,51,877,6,4.1,6.907755278982137
1,0,46,1485,4,3.3,5.991464547107982
1,0,19,2080,4,3.6,5.521460917862246
1,0,22,1110,2,3.4,5.703782474656201
1,0,29,2165,4,4.0,5.298317366548036
1,0,29,837,2,2.6,6.214608098422191
1,0,16,1269,2,2.9,6.396929655216146
0,0,19,614,4,3.9,6.476972362889683
0,0,60,1105,4,3.4,5.0106352940962555
1,0,86,720,2,3.0,6.1092475827643655
1,1,86,1385,2,4.4,6.907755278982137
1,0,55,1797,2,3.7,5.991464547107982
1,0,40,155,4,4.1,6.214608098422191
0,0,68,1485,2,3.3,5.298317366548036
1,0,27,518,4,2.8,6.214608098422191
1,0,80,212,3,3.1,5.991464547107982
0,0,1,2008,4,3.3,5.857933154483459
0,0,31,556,1,3.7,5.991464547107982
1,0,45,1054,2,4.0,5.703782474656201
1,0,86,1889,4,2.7,6.214608098422191
0,0,0,1706,4,3.1,5.521460917862246
1,0,0,326,4,3.7,5.991464547107982
1,0,22,511,2,4.1,6.620073206530356
1,0,40,1315,4,3.4,5.298317366548036
1,0,54,758,2,4.0,5.857933154483459
0,0,0,2034,4,3.5,5.0106352940962555
1,0,0,1485,2,3.7,5.991464547107982
0,0,51,1545,6,2.7,6.907755278982137
1,0,0,1485,2,2.9,5.521460917862246
1,0,2,1541,2,3.6,6.309918278226516
1,0,18,1485,2,3.1,5.703782474656201
0,0,54,2050,4,3.5,5.298317366548036
0,0,45,815,4,4.0,6.907755278982137
0,0,44,1579,2,2.8,6.476972362889683
1,1,35,1134,5,4.2,7.24422751560335
0,0,31,2130,4,3.6,4.605170185988092
1,0,14,966,3,3.5,4.605170185988092
0,1,44,529,4,4.5,6.802394763324311
0,0,9,255,2,3.7,5.0106352940962555
1,0,5,754,2,3.5,6.214608098422191
1,0,80,1280,2,4.3,7.600902459542082
0,0,0,1545,2,3.8,5.991464547107982
1,0,0,1182,2,4.5,6.214608098422191
1,0,29,350,2,4.0,5.521460917862246
0,1,74,1579,0,3.7,6.907755278982137
1,1,1,493,1,4.2,6.214608098422191
0,0,27,55,2,4.2,6.802394763324311
1,0,6,2130,4,3.3,5.298317366548036
1,0,44,643,2,4.4,6.1092475827643655
1,0,0,1545,2,3.3,5.521460917862246
0,0,0,283,2,3.7,5.703782474656201
1,0,55,1885,2,3.1,6.214608098422191
1,0,83,212,2,3.7,6.214608098422191
1,0,21,2080,2,3.9,5.703782474656201
1,0,1,988,2,4.3,6.214608098422191
0,0,4,1667,4,2.7,7.003065458786462
1,0,19,1964,4,3.0,5.703782474656201
1,0,44,554,1,4.4,6.802394763324311
1,0,82,1969,2,3.8,5.521460917862246
1,0,55,1427,2,3.3,5.703782474656201
0,0,0,100,4,3.5,5.703782474656201
0,0,44,798,2,4.3,5.857933154483459
0,0,67,1673,4,3.7,6.907755278982137
1,0,31,1293,2,4.1,5.298317366548036
0,0,42,825,2,3.3,6.214608098422191
0,0,86,48,2,3.2,5.857933154483459
1,0,31,47,4,3.0,5.991464547107982
0,0,54,1981,2,3.9,5.991464547107982
0,0,43,1233,2,3.7,6.214608098422191
0,0,86,1425,3,3.7,5.521460917862246
1,0,48,1574,2,4.0,6.1092475827643655
1,0,0,114,2,3.7,5.991464547107982
1,0,0,1809,4,3.6,5.857933154483459
1,0,57,1455,2,4.2,6.684611727667927
1,0,22,2069,4,3.8,5.991464547107982
1,0,31,972,2,4.2,5.703782474656201
1,0,86,977,3,3.1,6.396929655216146
1,0,22,43,2,3.8,6.396929655216146
1,0,2,2008,4,3.8,5.703782474656201
1,0,0,1082,2,3.8,5.703782474656201
1,0,27,97,2,3.4,6.309918278226516
0,0,86,654,4,3.0,6.684611727667927
1,0,35,1338,2,3.8,5.991464547107982
0,0,14,2150,4,3.6,5.703782474656201
0,0,3,2077,4,3.2,5.991464547107982
1,0,45,2154,4,3.9,5.521460917862246
1,0,8,268,2,4.0,5.991464547107982
1,0,31,968,2,3.4,6.309918278226516
0,0,3,1427,2,3.2,5.0106352940962555
1,0,29,1514,4,3.7,5.521460917862246
1,0,2,90,4,3.3,5.857933154483459
1,0,35,969,2,3.9,6.396929655216146
0,0,3,1329,2,3.3,5.703782474656201
1,0,8,449,4,3.8,6.476972362889683
1,0,7,89,2,3.6,6.1092475827643655
1,0,2,968,2,3.6,6.214608098422191
0,0,64,2034,2,3.3,5.703782474656201
1,0,3,966,2,3.9,5.857933154483459
1,0,20,2018,2,3.3,5.703782474656201
1,0,6,1545,4,3.0,6.214608098422191
0,0,67,727,4,3.3,6.907755278982137
1,0,20,727,2,3.6,6.1092475827643655
1,0,44,331,2,3.7,5.521460917862246
1,0,27,1105,2,4.0,5.857933154483459
1,1,54,1133,2,4.1,7.003065458786462
1,1,44,875,5,4.3,7.090076835776092
0,0,0,1021,4,3.8,5.521460917862246
1,0,64,2040,2,3.0,5.703782474656201
0,0,44,121,4,3.4,5.703782474656201
1,0,44,1343,4,3.6,6.214608098422191
1,0,45,1879,2,3.9,6.396929655216146
1,0,27,1485,2,4.1,6.856461984594587
0,0,27,2008,4,3.9,5.0106352940962555
1,0,74,2008,4,4.5,5.703782474656201
0,0,44,1167,2,3.8,6.551080335043404
1,0,8,1485,4,3.6,5.703782474656201
0,0,55,1545,4,3.2,5.703782474656201
1,0,55,1741,4,3.6,6.551080335043404
1,0,3,212,2,3.4,5.703782474656201
1,0,36,693,2,2.9,4.605170185988092
0,0,68,436,1,4.0,6.684611727667927
1,0,16,727,2,3.5,5.298317366548036
1,0,19,1196,2,4.0,5.991464547107982
1,0,0,1288,2,3.6,5.298317366548036
1,0,9,1528,4,3.4,6.214608098422191
1,0,0,1551,4,3.7,6.551080335043404
1,0,3,421,2,4.0,6.214608098422191
1,0,55,436,2,3.6,6.476972362889683
1,0,22,1216,3,3.7,5.521460917862246
1,0,6,1809,4,2.8,5.298317366548036
0,0,45,1865,0,3.8,6.802394763324311
1,0,27,270,2,3.9,5.991464547107982
1,1,0,1348,4,4.2,6.684611727667927
0,0,8,966,2,3.8,5.857933154483459
0,0,86,513,2,3.9,6.551080335043404
1,0,22,1545,2,3.9,5.703782474656201
1,0,73,1722,2,4.3,5.991464547107982
1,1,0,467,1,3.7,5.703782474656201
1,0,6,1186,2,3.3,6.396929655216146
1,0,22,2064,4,4.1,5.298317366548036
1,0,80,2088,4,4.1,5.521460917862246
0,0,14,1485,4,3.1,6.1092475827643655
0,0,80,654,2,2.5,6.907755278982137
1,0,44,735,2,3.5,5.298317366548036
0,0,87,2008,4,3.9,5.521460917862246
0,0,36,1002,0,4.1,7.24422751560335
1,0,3,1820,2,3.7,6.396929655216146
1,0,7,1703,4,3.4,6.214608098422191
0,0,77,1091,2,3.1,6.1092475827643655
1,0,34,224,2,3.3,5.991464547107982
1,1,35,1379,4,3.3,6.745236349484363
0,0,32,2008,2,3.7,6.214608098422191
1,0,68,108,4,4.0,5.991464547107982
1,0,68,1485,2,3.3,5.298317366548036
0,0,68,1124,5,3.9,7.600902459542082
0,0,47,1994,2,3.4,6.684611727667927
1,0,40,1485,2,4.1,6.1092475827643655
1,1,27,335,2,4.2,6.620073206530356
1,0,0,308,2,3.9,6.551080335043404
0,0,9,260,2,3.3,5.703782474656201
1,0,6,1809,2,3.3,5.703782474656201
1,0,3,979,4,3.6,6.802394763324311
1,0,3,2054,4,3.6,6.214608098422191
1,0,27,2080,2,3.3,5.703782474656201
0,0,0,2017,4,3.3,5.521460917862246
0,0,58,626,1,3.3,6.1092475827643655
1,0,2,731,4,3.2,5.703782474656201
1,0,0,1097,2,3.8,5.521460917862246
1,0,0,1485,2,4.0,5.703782474656201
1,0,68,1485,5,4.0,7.438383530044307
1,0,1,1422,2,4.0,6.396929655216146
0,1,73,876,2,4.3,7.313220387090301
0,0,86,1820,4,2.9,5.703782474656201
1,0,55,270,2,3.2,5.703782474656201
1,0,46,36,2,4.6,7.313220387090301
1,0,0,100,2,3.7,5.991464547107982
0,0,68,1124,6,3.9,7.600902459542082
1,0,4,1021,2,3.6,5.298317366548036
0,1,28,172,4,4.3,7.824046010856292
1,0,31,301,2,3.9,5.298317366548036
1,0,0,260,3,4.0,5.298317366548036
0,0,51,850,4,4.1,7.170119543449628
0,0,12,1131,4,4.3,7.003065458786462
1,0,31,2077,2,3.5,5.703782474656201
1,0,31,1545,2,3.1,6.309918278226516
1,0,20,947,2,3.0,6.476972362889683
1,0,55,2196,2,3.6,5.991464547107982
1,0,2,1041,4,3.3,6.214608098422191
0,0,46,2150,3,3.9,5.298317366548036
1,0,22,340,2,3.7,5.991464547107982
1,1,27,182,2,4.4,7.3777589082278725
1,0,75,1545,4,3.3,6.214608098422191
0,0,4,2143,4,3.3,5.0106352940962555
0,0,72,1485,2,4.0,6.396929655216146
1,0,40,1263,2,3.6,6.214608098422191
1,0,58,2130,2,3.6,5.703782474656201
1,0,44,1216,3,4.0,6.214608098422191
1,0,20,418,2,3.5,5.703782474656201
1,0,0,1329,4,3.6,5.857933154483459
0,0,53,1673,4,3.7,7.24422751560335
1,0,58,436,4,2.8,6.396929655216146
1,0,44,119,4,3.8,6.684611727667927
1,1,64,918,4,4.6,7.003065458786462
1,0,35,1351,4,3.7,6.396929655216146
0,0,12,1843,4,3.3,6.907755278982137
0,1,54,1371,4,4.2,7.824046010856292
0,1,22,926,4,4.1,6.802394763324311
1,0,45,521,2,4.1,6.396929655216146
1,0,0,1611,2,3.6,5.857933154483459
1,0,27,1036,4,3.9,5.991464547107982
0,1,63,2054,0,3.7,7.3777589082278725
0,0,29,1816,2,3.5,6.620073206530356
1,0,73,1722,2,4.4,5.991464547107982
1,0,22,308,2,3.8,5.298317366548036
1,0,44,654,2,3.3,5.703782474656201
0,0,19,1617,4,3.1,5.991464547107982
1,0,44,144,4,3.7,6.214608098422191
1,0,29,2196,4,3.4,5.703782474656201
1,1,29,1485,0,3.8,6.396929655216146
1,1,78,1440,5,4.4,7.549609165154532
1,0,57,1485,2,4.0,6.214608098422191
1,0,45,1269,2,3.8,5.991464547107982
1,0,4,1219,2,3.8,5.991464547107982
0,0,64,436,3,3.4,5.991464547107982
1,0,0,222,2,3.4,6.396929655216146
0,0,0,2008,4,3.8,5.298317366548036
1,0,22,1485,2,4.1,6.476972362889683
0,0,2,498,1,3.4,5.991464547107982
1,0,29,1790,4,4.1,6.620073206530356
1,0,20,1042,2,4.0,6.476972362889683
0,0,0,570,2,3.2,6.214608098422191
0,0,31,2077,2,3.6,5.298317366548036
0,0,3,563,4,3.7,5.991464547107982
1,0,31,523,2,3.9,5.991464547107982
1,0,0,1209,2,3.6,5.703782474656201
0,0,55,579,4,3.9,6.551080335043404
1,0,80,264,4,3.8,5.991464547107982
0,0,60,591,1,2.9,5.703782474656201
1,0,0,1816,2,3.1,6.214608098422191
0,0,51,2136,2,3.1,5.703782474656201
1,0,22,1379,2,3.7,6.745236349484363
0,1,0,1124,4,4.0,7.003065458786462
1,0,22,589,2,3.1,6.476972362889683
1,0,31,972,2,3.8,5.857933154483459
1,0,3,204,2,3.6,6.1092475827643655
1,0,15,523,2,4.2,6.620073206530356
1,0,6,365,2,3.6,5.991464547107982
0,0,0,1021,2,3.5,5.991464547107982
0,0,31,2080,4,3.7,5.703782474656201
0,0,18,720,2,3.7,6.214608098422191
1,1,76,1750,0,4.0,7.170119543449628
1,1,15,780,2,4.0,6.907755278982137
1,0,27,430,2,2.9,6.214608098422191
1,1,51,2189,4,3.9,7.649692623711514
1,0,43,889,4,3.6,6.620073206530356
1,0,64,350,4,3.8,5.991464547107982
1,0,22,2083,4,3.2,6.551080335043404
0,0,12,436,4,4.4,6.396929655216146
1,0,55,480,4,4.1,5.991464547107982
0,1,50,1280,4,4.4,7.495541943884256
0,0,60,1089,2,3.8,5.0106352940962555
1,0,6,1637,4,4.1,6.1092475827643655
1,0,75,270,2,3.6,5.0106352940962555
1,0,45,1272,4,4.0,6.620073206530356
0,1,67,148,4,4.4,7.090076835776092
1,0,64,780,4,3.7,6.745236349484363
1,0,4,2080,2,3.8,5.703782474656201
0,0,76,436,1,3.7,3.912023005428146
0,0,3,1485,2,3.5,5.521460917862246
0,0,44,985,4,3.5,5.991464547107982
0,0,36,370,2,4.0,6.396929655216146
1,0,15,1763,4,4.1,6.620073206530356
1,1,43,852,4,3.8,6.907755278982137
1,0,29,308,2,4.0,6.476972362889683
1,0,9,204,3,3.6,5.991464547107982
1,0,3,1545,2,3.2,6.396929655216146
0,0,45,1703,4,3.5,5.521460917862246
0,1,86,1016,4,4.8,7.3777589082278725
1,0,0,48,2,3.6,5.703782474656201
0,0,86,308,4,3.2,5.0106352940962555
1,1,86,173,4,4.4,7.495541943884256
0,0,19,706,2,3.4,6.214608098422191
1,0,29,966,2,3.9,5.991464547107982
0,0,75,212,2,3.8,5.857933154483459
1,0,22,1969,2,4.0,5.521460917862246
0,0,44,1770,2,3.2,6.214608098422191
1,0,73,966,3,3.9,5.703782474656201
0,1,29,1145,5,3.9,7.170119543449628
1,1,50,1925,0,4.3,7.24422751560335
0,0,16,701,2,3.3,5.991464547107982
1,0,58,437,3,4.1,6.551080335043404
0,0,86,1649,2,3.6,5.991464547107982
0,0,46,700,2,3.4,5.298317366548036
1,0,3,1485,4,3.7,5.703782474656201
0,0,30,2048,2,3.6,5.991464547107982
1,0,16,2080,2,3.6,3.6888794541139363
0,0,9,1315,4,3.7,5.298317366548036
1,0,27,1182,2,4.4,6.214608098422191
1,0,73,1041,4,2.8,6.214608098422191
0,0,67,48,2,4.3,6.684611727667927
1,1,44,1485,2,4.1,6.396929655216146
0,0,5,1209,3,3.7,5.703782474656201
1,0,64,2008,2,3.2,6.214608098422191
1,0,32,1511,4,3.9,6.396929655216146
0,0,29,1068,3,3.3,6.214608098422191
1,0,27,1545,2,3.5,5.991464547107982
0,0,12,555,4,3.0,6.551080335043404
1,0,44,1298,2,4.0,5.298317366548036
1,0,75,1021,2,3.5,5.703782474656201
1,1,44,1485,2,4.2,6.551080335043404
1,0,8,2161,2,3.3,5.703782474656201
1,1,78,1018,5,4.2,7.24422751560335
0,0,0,1662,4,3.5,5.991464547107982
1,1,3,105,0,4.2,6.907755278982137
1,0,0,1485,2,3.9,6.214608098422191
0,0,55,1809,2,3.5,6.396929655216146
1,0,35,308,4,4.0,6.396929655216146
1,0,14,1088,4,3.8,5.703782474656201
1,0,22,387,2,3.9,6.396929655216146
1,0,27,2154,2,3.7,4.605170185988092
1,0,0,1485,2,3.2,5.521460917862246
0,1,51,1233,4,4.5,7.313220387090301
0,0,0,1485,4,3.0,6.907755278982137
0,0,0,1493,2,3.7,5.991464547107982
0,0,74,1124,6,3.4,6.802394763324311
1,0,70,2008,2,3.4,5.703782474656201
1,0,31,370,2,4.5,6.396929655216146
0,0,7,1099,2,3.3,5.703782474656201
1,0,80,445,2,3.9,6.684611727667927
0,0,35,32,4,3.4,6.802394763324311
0,0,31,48,2,4.0,6.396929655216146
0,0,46,1545,2,3.3,5.991464547107982
0,1,22,926,5,4.1,6.802394763324311
1,0,0,381,4,3.3,6.396929655216146
1,0,55,1574,4,3.8,5.991464547107982
1,0,0,2143,4,3.4,5.298317366548036
0,0,46,1499,2,4.0,6.684611727667927
1,0,0,64,4,2.7,6.1092475827643655
1,0,29,295,2,3.4,5.703782474656201
1,0,2,720,2,3.8,6.214608098422191
0,0,75,555,1,2.9,6.214608098422191
0,0,78,1780,4,3.9,7.24422751560335
0,1,50,1689,0,4.4,7.696212639346407
1,1,22,1651,4,3.5,6.551080335043404
1,0,44,119,2,3.8,6.684611727667927
1,0,36,720,4,3.9,6.214608098422191
0,0,86,1125,6,4.0,7.27931883541462
0,0,45,1649,4,2.8,5.991464547107982
0,0,18,2008,2,3.6,5.298317366548036
0,0,3,1605,4,3.3,6.396929655216146
1,0,55,654,2,3.0,6.907755278982137
1,0,22,832,2,3.9,5.703782474656201
1,1,1,1971,2,4.0,7.090076835776092
0,1,46,943,6,3.9,6.907755278982137
1,0,31,470,3,4.2,5.991464547107982
1,0,0,1545,2,3.3,5.991464547107982
1,0,3,1263,2,3.6,6.214608098422191
0,0,64,2008,2,3.5,5.703782474656201
0,0,32,1315,4,3.6,6.214608098422191
1,0,1,673,3,3.8,6.551080335043404
1,1,86,10,1,4.5,6.802394763324311
1,0,12,1727,2,3.9,6.856461984594587
0,0,86,1545,2,3.0,6.214608098422191
1,0,20,2008,2,3.4,5.991464547107982
1,0,48,288,2,3.9,5.0106352940962555
1,0,2,1827,2,3.9,6.1092475827643655
0,0,27,498,4,3.4,6.396929655216146
1,0,1,308,2,3.9,6.476972362889683
1,0,0,1209,2,3.5,4.867534450455582
0,0,73,1850,4,3.7,5.703782474656201
0,0,67,1343,4,2.2,6.396929655216146
1,0,36,654,4,3.9,6.309918278226516
0,0,0,343,2,3.9,6.396929655216146
1,0,45,1519,2,3.1,6.396929655216146
0,0,86,308,4,3.2,5.0106352940962555
0,0,6,2008,4,3.7,5.298317366548036
0,0,2,2093,4,3.7,5.703782474656201
0,0,27,436,4,3.0,6.551080335043404
1,0,80,2017,4,3.8,5.298317366548036
1,0,44,390,4,4.4,6.396929655216146
1,1,27,1579,0,3.8,7.090076835776092
0,0,46,1638,4,3.7,5.703782474656201
1,1,46,1485,2,4.4,7.313220387090301
1,0,0,707,2,3.7,5.991464547107982
1,0,29,1889,4,3.8,6.1092475827643655
1,0,40,1427,2,3.8,4.605170185988092
1,0,9,1359,4,3.9,6.214608098422191
1,0,22,1216,3,4.1,6.1092475827643655
1,0,22,250,4,3.4,5.857933154483459
1,1,86,603,4,4.1,6.802394763324311
1,0,55,47,4,3.6,6.396929655216146
0,0,45,16,5,3.9,7.24422751560335
0,0,44,2192,4,4.0,6.214608098422191
1,0,29,1295,2,2.8,5.0106352940962555
1,0,0,1534,4,3.1,6.684611727667927
1,0,58,437,2,4.1,6.551080335043404
1,0,1,611,1,4.2,6.309918278226516
1,0,8,2034,2,4.2,5.703782474656201
1,0,32,1535,4,3.6,5.857933154483459
0,1,35,811,4,3.9,7.090076835776092
0,0,6,1216,3,4.1,5.298317366548036
1,0,2,436,2,3.6,6.396929655216146
1,0,3,786,2,3.0,6.214608098422191
0,0,2,727,4,3.4,6.551080335043404
0,0,8,786,4,3.7,6.396929655216146
1,1,86,1347,4,4.0,6.551080335043404
1,1,46,145,4,4.2,7.24422751560335
1,0,80,2088,4,4.1,5.521460917862246
0,0,9,308,4,3.1,5.703782474656201
0,0,44,798,4,4.3,5.857933154483459
1,1,58,1678,6,4.5,7.090076835776092
0,0,2,1545,4,3.2,5.298317366548036
1,1,44,540,1,4.1,7.090076835776092
1,0,80,2095,4,3.6,5.991464547107982
1,0,55,1546,4,3.6,6.684611727667927
1,0,80,1485,2,3.9,5.0106352940962555
1,0,80,2008,2,3.5,4.605170185988092
1,0,46,531,2,4.1,6.396929655216146
1,0,78,338,4,3.9,5.991464547107982
1,0,27,2055,4,3.8,5.298317366548036
0,0,31,2008,4,4.5,5.0106352940962555
1,0,6,1490,2,2.9,6.684611727667927
1,0,29,727,2,3.4,5.703782474656201
0,0,1,1209,3,3.2,5.703782474656201
1,0,36,113,2,3.4,6.214608098422191
1,0,26,1889,2,3.7,6.620073206530356
1,0,27,1379,2,3.0,5.298317366548036
1,0,86,37,4,4.1,7.313220387090301
1,0,25,305,2,4.2,5.703782474656201
1,0,44,1215,3,4.5,6.214608098422191
0,0,20,988,2,3.5,5.298317366548036
0,0,27,1545,2,3.5,6.1092475827643655
1,0,87,729,2,3.4,6.684611727667927
1,0,40,199,2,4.0,5.703782474656201
1,0,8,1193,2,4.0,5.703782474656201
1,0,18,1485,4,3.7,5.298317366548036
0,0,45,1545,4,3.8,6.684611727667927
1,0,67,2165,2,3.0,5.991464547107982
1,0,55,1545,2,2.4,6.396929655216146
0,0,34,193,2,3.7,5.298317366548036
1,0,86,60,2,3.2,5.703782474656201
1,0,22,511,2,4.1,6.620073206530356
1,0,0,1874,2,3.4,5.521460917862246
0,0,14,2008,4,3.2,4.605170185988092
1,0,80,1485,2,3.7,5.703782474656201
0,0,47,982,2,3.8,6.214608098422191
0,0,0,1071,3,3.7,5.703782474656201
1,0,29,221,2,3.1,5.0106352940962555
1,0,22,80,4,3.5,6.551080335043404
0,0,3,2077,4,2.8,5.703782474656201
0,0,78,308,2,3.7,5.703782474656201
1,0,29,774,2,2.6,6.476972362889683
1,0,6,1485,2,2.3,6.684611727667927
1,0,3,2067,4,3.3,5.991464547107982
0,0,0,693,4,3.7,5.703782474656201
0,0,15,2080,4,3.5,5.521460917862246
1,0,0,1313,2,3.1,5.991464547107982
1,0,77,190,2,3.4,5.298317366548036
0,0,0,1036,4,3.4,5.298317366548036
1,0,0,251,2,3.5,6.214608098422191
1,0,27,972,3,4.3,5.991464547107982
1,0,61,1716,2,4.1,6.684611727667927
1,0,0,78,2,3.8,6.684611727667927
0,0,86,966,2,3.7,6.907755278982137
1,1,86,1347,2,4.0,6.551080335043404
1,0,54,1309,2,3.8,6.396929655216146
1,0,13,2086,2,3.6,5.991464547107982
0,0,75,2080,4,3.2,5.857933154483459
1,0,27,1572,2,3.9,6.684611727667927
1,0,73,720,2,3.4,6.396929655216146
1,0,58,1903,4,3.6,6.620073206530356
0,0,68,1579,4,3.4,6.551080335043404
1,0,27,422,2,4.0,6.396929655216146
1,0,22,34,4,4.3,6.551080335043404
1,0,73,421,4,3.2,6.1092475827643655
1,0,6,1870,4,3.6,5.991464547107982
1,0,22,1485,4,4.0,6.214608098422191
0,1,51,1262,4,4.1,8.006367567650246
0,0,5,2027,1,3.3,5.703782474656201
1,0,3,564,3,4.0,5.991464547107982
1,0,45,521,2,4.1,6.396929655216146
1,0,86,806,2,4.0,6.620073206530356
0,1,78,5,4,4.5,7.824046010856292
0,0,44,720,2,3.9,6.396929655216146
1,0,47,726,4,3.9,5.991464547107982
1,0,0,379,4,3.7,5.991464547107982
0,0,43,515,4,4.4,6.684611727667927
1,0,22,2018,2,3.1,5.521460917862246
1,0,40,1485,2,4.0,6.214608098422191
1,0,6,1485,2,3.2,5.703782474656201
1,0,0,1759,2,3.1,5.703782474656201
0,0,80,1401,4,4.0,7.600902459542082
1,0,3,1545,4,3.3,6.396929655216146
1,0,55,1485,2,4.1,5.521460917862246
0,0,51,1757,2,3.4,5.703782474656201
1,0,40,1388,2,3.7,5.703782474656201
1,0,55,2080,2,3.8,5.991464547107982
0,0,8,796,2,3.4,6.396929655216146
1,0,80,1485,4,3.9,5.0106352940962555
1,1,45,850,2,3.7,7.170119543449628
1,0,46,1748,2,3.4,6.476972362889683
1,0,67,564,1,4.0,5.991464547107982
1,0,0,1519,2,3.8,6.396929655216146
1,1,8,1760,4,4.0,6.551080335043404
0,0,44,1031,4,3.8,4.605170185988092
0,0,80,2130,4,3.9,4.605170185988092
1,0,0,326,2,3.7,5.991464547107982
1,0,27,1263,2,3.6,6.214608098422191
0,1,3,57,2,4.1,6.684611727667927
1,1,51,144,2,4.4,7.600902459542082
1,0,20,720,4,3.5,6.551080335043404
0,0,20,1485,4,3.6,6.396929655216146
1,0,3,1903,2,3.0,5.991464547107982
1,0,4,1963,2,3.8,5.857933154483459
1,0,0,720,4,4.0,6.396929655216146
0,0,36,555,1,2.6,6.396929655216146
1,0,27,1565,2,3.5,6.396929655216146
1,1,55,51,2,4.0,6.620073206530356
1,0,55,390,2,4.2,6.396929655216146
1,0,19,2170,2,3.8,5.857933154483459
1,0,46,1524,2,3.0,6.214608098422191
1,0,45,1054,2,4.0,5.703782474656201
0,0,4,1542,2,3.8,6.309918278226516
0,0,20,204,2,3.8,6.214608098422191
1,1,44,1127,2,4.1,7.090076835776092
1,0,9,780,2,4.2,6.396929655216146
0,0,31,2077,4,3.6,5.0106352940962555
0,0,58,1929,2,3.4,5.298317366548036
1,0,1,1917,2,3.5,5.0106352940962555
1,0,44,506,1,3.8,6.396929655216146
1,0,22,75,2,3.0,5.703782474656201
1,0,6,1490,4,2.9,6.684611727667927
1,0,3,0,4,4.6,6.907755278982137
0,0,0,1545,4,3.0,5.991464547107982
0,1,16,932,5,4.3,7.438383530044307
0,0,12,654,4,3.9,6.214608098422191
1,1,50,1251,0,4.3,7.3777589082278725
0,0,46,2130,2,3.6,5.703782474656201
0,0,4,212,3,3.7,5.521460917862246
1,0,31,556,2,4.1,5.991464547107982
1,0,19,2080,4,3.6,5.703782474656201
0,1,29,1838,4,4.6,7.170119543449628
1,0,80,2130,2,3.6,5.298317366548036
0,0,0,960,4,4.0,6.907755278982137
1,0,28,483,1,3.6,6.476972362889683
1,0,31,1866,2,3.8,5.298317366548036
1,0,45,1889,2,4.4,6.396929655216146
1,0,3,1246,2,2.6,6.396929655216146
1,0,55,2154,4,4.1,5.298317366548036
1,0,86,280,2,3.5,5.703782474656201
0,0,8,204,2,3.6,5.298317366548036
1,0,36,1021,4,3.3,5.703782474656201
1,0,64,1767,4,3.7,6.396929655216146
1,1,43,1956,4,4.2,7.313220387090301
1,0,45,1254,4,4.0,5.991464547107982
0,1,43,954,4,4.3,7.090076835776092
0,0,36,2130,4,3.2,5.0106352940962555
1,1,9,476,1,4.0,6.396929655216146
1,0,0,2008,2,3.7,5.0106352940962555
1,0,0,1031,4,3.5,5.991464547107982
1,0,22,1942,4,3.8,5.991464547107982
1,0,55,436,1,3.5,6.214608098422191
1,0,64,1820,4,3.6,5.703782474656201
0,0,58,654,4,3.5,5.703782474656201
1,1,3,1728,2,4.4,6.802394763324311
0,1,60,1519,4,3.5,6.551080335043404
0,0,55,1107,2,3.5,5.703782474656201
0,0,44,593,1,4.5,6.684611727667927
1,1,86,906,2,4.4,7.438383530044307
0,0,0,1747,4,2.9,6.396929655216146
1,1,27,1273,0,4.3,7.24422751560335
1,0,0,2080,2,3.0,6.396929655216146
1,0,58,77,2,3.2,6.551080335043404
